-2.078712615797019225e+01,2.224626170107290335e+01,-1.903222419719716640e+01,9.580260467481247488e+00,8.077855656967522809e+05
-4.559933822275829840e+01,-4.720081580945851840e+01,-2.126242299496125199e+01,4.303907814722578706e+01,-8.477088739121228456e+07
-1.028736163118412072e+01,2.472992459785897879e+01,-9.058490186714424297e+00,4.837972477465560672e+01,5.393984687492234632e+06
-5.956877119879068871e+00,-2.126052187183308462e+01,-9.495832091950473952e+00,-1.819769460138924444e+01,-3.982503732978163171e+05
-1.579680767295715604e+01,-4.671835280839494686e+01,-3.084074955003456253e+01,2.048851035007763244e+01,-9.554381683747123927e+06
-1.645481699265692299e+01,2.388348781345602134e+01,-4.843080046690419493e+01,-2.864317078069516853e+00,1.561543001935852226e+05
-2.093749528051797038e-02,1.775054979632849239e+01,3.406080059166497875e+01,-1.335108889914188701e+01,-2.258094040094981665e+03
-3.605288704089958429e+01,-4.535823145372341259e+01,-2.574154976817386142e+01,1.030907621652041506e+01,-4.473736618352325633e+06
2.986830656114955929e+01,-2.999109230123262293e+01,3.158004545749039949e+01,-2.272266836933733103e+00,-1.460608287185574591e+05
2.026534626510018811e+01,9.640649788240096996e+00,3.233011347618499087e+01,-3.199226742979452709e+01,6.464830856735488400e+06
-7.933600594969999698e+00,4.511753008918135066e+01,-1.991376861165360879e+01,4.974037704216286215e+01,1.763548082951877639e+07
-3.432377986653423108e+01,-2.466821112726696796e+01,1.857028119973809410e+01,9.559897175022708637e+00,1.437002225995015819e+06
-3.583386478016738153e+01,-2.456306545253051610e+01,5.758422207777780244e+00,-4.750792556352247686e+01,1.143963065758693591e+07
3.953122416320194787e+00,2.783099973026737928e+01,1.770622743556668510e+01,-1.368092653063130903e+01,3.646067825992620783e+05
4.689836205539647551e+01,-1.138096239684356625e+01,-2.844958891203888118e-01,4.156606999397639868e+01,2.623484125336371362e+05
4.270344466637935454e+01,1.350559118705896822e+01,1.347870136270258357e+01,2.979403181731298034e+01,6.900544969459081069e+06
-7.930501166635204768e+00,1.188846034192218326e+01,-4.147079280744558361e+01,-1.834197449303434979e+00,1.315373764325566663e+04
-2.625522022952343715e+00,4.002233405707016090e+01,-2.064146412345042592e+00,3.036884896811133672e+01,2.000407949187872291e+05
-1.471549710245040465e+01,-1.746528170888609566e+01,-3.979680900242808406e+01,-7.940647285475414208e+00,-6.449260263216159074e+05
-1.170822948787564144e+01,1.048763214308709735e+01,-7.654912224789588215e+00,2.179435235016468297e+01,4.464787578504871344e+05
5.912103030706366447e+00,-2.838330967000952221e+00,-4.567062020091206165e+01,4.196949564679381695e+01,1.349894601289798506e+06
6.896674553641546801e+00,-5.629631802268969309e+00,-6.314142329208462634e+00,1.636148971196525537e+01,6.562082381619670196e+04
-1.022468402912738128e+01,2.602488914045980195e+01,-3.459529984607429043e+01,1.643240376822021531e+01,2.485754917816595174e+06
-5.061702817355831741e+01,3.601196074207687303e+01,-1.210267833180657782e+01,3.604693263464706376e+01,2.866563457249958068e+07
3.194270420513567643e+01,-1.953895605827254522e+00,3.513882981371828151e+01,1.736149872200948252e+01,-6.610683850158024579e+05
-4.651919727624119361e+01,4.592654036002267759e+01,-3.976634715564588163e+01,4.200454095147787825e+01,1.499008633675585985e+08
-3.342436209021334292e+01,9.733324797453695609e+00,3.016072710748989394e+01,-2.997278560813883530e+01,-8.814966467113194987e+06
-4.270349531104232454e+01,3.503736609388243295e+01,-5.044985730103968891e+00,-4.675984721190516069e+01,1.650444467604376562e+07
4.257674974574742777e+01,-8.889934216216342833e+00,-1.187355814231509044e+01,1.873361225715776257e+01,1.577225651606035652e+06
1.358318406035163228e+01,1.065613332269397162e+01,-2.680982890140616348e+01,-8.382638073438421600e+00,-2.726837267318912200e+05
-9.459170379145101393e+00,2.562974933442596637e+01,1.635359479736082378e+01,-1.999620338429442867e+00,-1.585305305638496066e+04
-4.627700573216070978e+00,1.615944469384804449e+01,-1.175027847093761624e+00,3.668585237686740896e+01,1.182642453878766828e+05
-3.978841851234562199e+01,3.922739423062864006e+01,2.054079296823747214e+01,-2.139173405003251460e+01,-1.467085277832622267e+07
-2.404747775603915727e+01,1.586726213652125317e+01,4.354016310302737480e+01,2.968256220560836667e+01,-1.463741021133279055e+07
-2.796465570128968281e+01,-4.187184482749239578e+01,1.266458836109740860e+00,3.051003046518095729e+01,1.380407895084755495e+06
-4.676551906895203814e+01,-3.213398170760247297e+01,-3.743987256900178551e+01,-1.165056607021758417e+01,-7.636927600754720159e+06
4.247026245080054707e+01,1.669479100743673072e+01,-3.092143358063114533e+01,2.374870149220683402e+01,-1.236531512885754928e+07
-4.453687464189832212e+01,3.549002386926461838e+01,4.151595525629826255e+01,3.186593141676015506e+01,-6.663375466538820416e+07
-1.102126896477693840e+01,3.078993375283488376e+01,3.185292303977802675e+01,-3.726840590163216405e+01,-1.501313363042097166e+07
-4.279522794989524925e+01,4.629770392752198660e+01,3.237371534853947708e+01,3.675928278115402037e+01,-8.667251367847901583e+07
1.484014926576598903e+01,4.014912695650962604e+01,-3.074958919004271962e+01,-2.296402731883086190e+01,-9.661617870524683967e+06
2.389480733426142578e+01,9.841076407696755624e+00,-1.448229933642523726e+01,9.334615837275352490e+00,-2.967385391760013299e+05
-2.104753029034153400e+01,4.133036986947234936e+01,-4.709918819695660375e+01,7.109773859562954712e+00,2.071073386724156793e+06
-4.642998932655400779e+01,-4.418972496862299693e+01,-4.473598767458692294e+01,-4.076129545696023371e+01,-1.525010604245018065e+08
1.786189680099798238e+01,-6.548012394825792892e-01,-4.022663874936463912e+01,-4.580779849665335490e+01,9.873957678576186299e+05
-2.701623425834947767e+01,-4.857511900872818700e+01,-2.334158575925196644e+01,-8.420201683746013188e+00,-2.171770713494160213e+06
-4.749746933734687815e+01,6.110537055407559315e+00,1.807440784748773055e+01,1.815372721266547984e+01,-1.728797300117123174e+06
-2.582422929431890779e+01,3.380879472608182557e+00,-2.059804256868454786e+01,-3.769224713333906607e+01,2.554955248908905778e+06
-2.153514405598446757e+01,3.925280234676908719e+01,-1.348194624582824908e+01,3.329227010861699654e+01,1.263158700771557912e+07
4.604461972654623025e+01,2.116759137249637490e+01,-5.550165852618185625e+00,4.768466973022951549e+01,-1.230024308369955607e+07
6.306653461340618883e+00,-3.583541746939742012e+01,4.998392818485368316e+00,4.747072241209795607e+01,-2.545622177962234709e+06
-2.759507318320063263e+01,3.376170329736097386e+01,4.792693617893861102e+01,4.291932810596514258e+01,-8.225103694299577177e+07
4.523517452252058035e+01,1.005777510182262802e+01,8.889664866898639772e+00,-4.801570232311726016e+01,9.324589072478769347e+06
4.541883627798737422e+01,4.344924971979597217e+01,-4.370985464094614059e+01,1.408507485622010336e+01,-1.711259799157609791e+07
-2.554551403392506614e+01,4.520079608016430939e+01,3.055869202043423627e+01,3.596946337018399475e+01,-4.565237672871499509e+07
-2.478578722971284876e+01,1.991560240947779192e+01,1.594903183402570335e+01,3.283176500329382463e+01,-8.486307890838330612e+06
-3.139735597867578321e+01,1.259653156875850399e+01,-3.919211724823626497e+01,5.840486517315511605e+00,5.287393356870946009e+05
1.892504434071382846e+01,1.506032926782421022e+01,-4.021107858920526468e+01,4.863375807314501742e+01,-2.710769884617374465e+07
-1.405655636143814924e+01,4.457314062232460827e+01,-8.906963502377815090e+00,1.925257372436907488e+01,2.068519467861090787e+06
7.978583850346022466e+00,4.426717216925393927e+01,4.546065879811452959e+01,-8.201686939353709960e+00,1.080064114679207094e+06
-2.952160485687000246e+01,3.572012295678955951e+01,-8.510995697457659048e+00,4.321062697109584860e+01,1.675770243552718684e+07
3.112843338790346248e+00,2.020439287864616418e+01,3.156116138972184970e+01,4.815801180043683871e+01,4.603557772510564886e+06
-3.541786483942613017e+01,-2.429259941407710954e+01,-2.619550961141854017e+01,6.590722558245140306e+00,-9.790155611573877977e+05
1.706256350411773326e+01,-3.650673576135065446e+01,-2.341712627152687531e+01,4.050178771369984787e+01,2.392760475210976228e+07
-1.351508925142414697e+01,-5.378413499876781856e+00,-2.330996005878196087e+01,2.613605123150847831e+01,-1.157439534391697962e+06
-6.283383585121386616e+00,4.179714956534038350e+00,1.222729042084034923e+01,9.899568525166525745e+00,-3.146586200268409448e+04
-1.894609094873076671e+01,3.595997198656377947e+01,-4.643962598329877345e+00,-4.797736602524039995e+01,7.282832541317054071e+06
-3.774420838249864119e+01,-4.321975667941528343e+01,3.653197937303352916e+01,1.532728069589696318e+01,1.400025811765706725e+07
4.108035339652039397e+01,-1.465490219089994284e+01,3.307650486756389085e+01,-2.452641735608446893e+01,-1.197856536420801468e+07
-1.138553041667872279e+01,9.938724888910941857e+00,-1.423277825230176141e+01,-2.314010042612257578e+01,8.623862078398473095e+05
-1.070437331101043110e+00,-5.392998783813550467e+00,8.103940082075000717e+00,-2.386123688463752401e+01,2.664516990992784122e+04
2.718121417114746308e+01,1.461746899414528755e+01,-1.080879888388569832e+01,-2.185710097841769439e+01,-2.051654489717041142e+06
-2.259543700344595507e+01,-2.759647052265814082e+01,-4.853470238573901696e+01,-4.739065833576963627e+01,-6.796919382505585253e+07
